1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice_log,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
991,956.0,3.0,222,769,678,2004.0,1947,12552,100.0,0.0,136,5,7,991,2004,2005,12.448626590364206,False,False,True,False,True,False,False,False,True,False,False,True,False
1392,1070.0,4.0,57,1335,576,2006.0,2462,19378,134.0,456.0,132,5,7,1392,2005,2006,12.676076274775909,False,True,False,False,True,False,False,False,True,False,False,True,False
1232,0.0,3.0,660,572,516,1984.0,1232,11120,69.0,0.0,0,6,6,1232,1984,1984,11.998433280751929,False,False,True,True,False,False,False,False,False,True,False,False,True
1572,1096.0,3.0,1016,556,726,2003.0,2668,13688,110.0,664.0,0,5,9,1572,2003,2004,12.929991484756872,False,False,False,False,True,False,False,False,False,False,False,False,False
1541,0.0,3.0,1201,340,532,2005.0,1541,12182,95.0,226.0,70,5,7,1541,2005,2005,12.301382825334498,False,True,False,False,False,False,False,True,False,True,False,True,False
882,0.0,1.0,0,882,0,1980.0,882,5500,55.0,0.0,0,6,4,882,1956,1956,11.5444241320296,False,False,True,False,False,False,False,True,False,True,False,False,True
1149,467.0,3.0,370,779,216,1926.0,1616,5400,40.0,0.0,0,7,6,1149,1926,2004,11.931635799828411,False,True,False,False,False,True,False,False,False,True,False,True,False
808,547.0,4.0,351,112,0,1980.0,1355,10106,62.0,0.0,0,7,5,644,1940,1999,11.755871643580615,False,False,True,False,False,False,False,False,False,True,False,False,True
1867,0.0,2.0,379,470,303,1955.0,1867,10708,69.0,0.0,0,5,5,1617,1955,1993,12.154779351142624,False,False,True,False,False,True,False,False,False,False,False,False,True
1610,551.0,3.0,1288,294,789,2007.0,2161,10562,86.0,300.0,120,5,8,1582,2007,2007,12.693498620467778,False,False,True,False,True,False,False,False,False,False,False,False,False
840,880.0,3.0,0,840,440,2004.0,1720,8244,62.0,0.0,48,5,7,840,2004,2004,12.11996994647676,False,False,True,False,False,False,False,True,False,False,False,True,False
1707,0.0,2.0,0,1686,511,1981.0,1707,16669,69.0,653.0,64,6,8,1686,1981,1981,12.337100907936575,False,False,True,False,False,False,False,True,True,False,False,False,True
854,0.0,2.0,360,360,660,1991.0,1382,12358,69.0,0.0,0,6,5,720,1941,1950,11.763684183317412,False,False,True,False,False,False,True,False,False,True,False,False,True
1656,0.0,3.0,639,441,528,1960.0,1656,31770,141.0,112.0,62,5,6,1080,1960,1960,12.2783933071098,True,False,False,True,False,False,False,False,False,False,False,False,True
1064,703.0,2.0,495,354,504,1987.0,1767,5306,44.0,0.0,35,7,7,1064,1987,1987,12.384218830913648,False,False,True,False,True,False,False,False,True,False,False,True,False
1362,0.0,3.0,288,700,504,1961.0,1362,10197,80.0,491.0,20,5,6,1362,1961,1961,12.0015054797889,False,False,True,False,False,False,False,False,False,True,False,False,True
1651,0.0,3.0,1398,0,616,1986.0,1651,12416,47.0,132.0,0,5,6,1606,1986,1986,12.122691036591124,False,False,True,False,False,False,False,False,False,False,False,False,True
2158,0.0,4.0,477,725,576,1950.0,2158,12615,84.0,0.0,29,7,6,1202,1950,2001,12.400816722322686,False,False,False,False,False,False,False,False,False,True,False,True,False
1164,896.0,4.0,831,320,521,1988.0,2060,10029,97.0,268.0,228,5,6,1151,1988,1989,12.259613412458204,False,False,True,False,True,False,False,False,False,True,False,False,True
1252,668.0,4.0,57,554,451,1958.0,1920,13650,69.0,0.0,0,5,5,1052,1958,1958,12.058152515453552,False,False,True,False,False,False,False,False,False,True,False,True,False
2234,0.0,1.0,1904,312,1166,2009.0,2234,17423,63.0,748.0,60,5,9,2216,2008,2009,13.1260306447518,False,False,True,False,True,False,False,False,False,False,False,False,False
968,0.0,2.0,0,968,480,1935.0,968,8520,60.0,0.0,0,6,5,968,1923,2006,11.512925464970229,False,False,True,False,False,False,False,True,False,True,False,False,True
769,756.0,3.0,436,320,440,2000.0,1525,2117,69.0,456.0,0,5,6,756,2000,2000,12.083905011555968,False,False,True,False,True,False,False,False,False,True,False,True,False
901,901.0,4.0,352,441,216,1920.0,1802,7588,54.0,0.0,0,6,7,793,1920,1950,12.206572520571823,False,False,True,False,False,True,False,False,False,True,False,False,True
1340,0.0,3.0,0,0,252,1957.0,1340,9060,60.0,98.0,0,6,5,0,1957,2006,11.695247021764184,False,False,True,False,False,False,False,True,False,True,False,False,True
1362,720.0,3.0,0,1362,484,2003.0,2082,11426,63.0,0.0,238,5,7,1362,2003,2003,12.206072645530174,False,False,True,False,False,False,False,True,False,True,False,True,False
936,316.0,3.0,0,504,576,1986.0,1252,7438,92.0,0.0,0,8,5,504,1908,1991,11.751942365440728,False,False,True,False,False,False,False,True,False,True,False,False,True
1518,1518.0,4.0,0,1107,840,1993.0,3608,22950,90.0,0.0,260,9,10,1107,1892,1993,13.071070083016778,False,True,False,False,False,False,False,True,False,True,False,False,False
1217,0.0,3.0,611,577,497,1990.0,1217,9947,69.0,0.0,27,5,7,1188,1990,1991,12.061046873479915,False,False,False,False,True,False,False,False,False,True,False,True,False
808,704.0,3.0,0,660,180,1916.0,1656,10410,60.0,0.0,0,7,5,660,1916,1987,11.813030057420567,False,False,True,False,False,False,False,True,False,True,False,False,True
1224,0.0,2.0,1086,0,528,1979.0,1224,7018,64.0,275.0,0,5,5,1086,1979,1979,11.940393392554734,False,False,False,False,True,False,False,False,False,True,False,False,True
1593,0.0,0.0,1153,440,682,2001.0,1593,4923,41.0,0.0,120,5,8,1593,2001,2002,12.56374708980199,False,False,False,False,True,False,False,False,False,False,False,False,False
1549,1178.0,3.0,297,556,440,1932.0,2727,10570,70.0,0.0,74,8,8,853,1932,1994,12.66032791780777,False,False,True,False,False,False,True,False,False,True,False,True,False
725,754.0,4.0,626,99,484,1972.0,1479,7472,69.0,138.0,32,9,7,725,1972,2004,12.122691036591124,False,False,True,False,False,False,False,False,False,False,False,True,False
1431,0.0,3.0,560,871,666,1999.0,1431,9017,68.0,0.0,35,5,7,1431,1999,1999,12.165250651009918,False,False,False,False,True,False,False,False,False,False,False,True,False
970,739.0,3.0,0,970,380,2004.0,1709,2522,24.0,50.0,40,5,7,970,2004,2004,11.77528972943772,False,False,True,False,False,False,False,True,False,True,False,True,False
864,0.0,3.0,390,474,352,1989.0,864,7180,60.0,0.0,0,7,5,864,1972,1972,11.751942365440728,False,False,False,False,False,False,False,False,False,True,False,False,True
855,0.0,3.0,566,289,440,1976.0,1456,2280,24.0,0.0,0,6,6,855,1976,1976,11.908340237224891,False,False,True,False,False,False,False,False,False,True,False,False,True
1726,0.0,3.0,1126,600,786,2007.0,1726,9416,79.0,205.0,138,5,7,1726,2007,2007,12.65034812620318,False,False,True,False,False,False,False,True,False,True,False,False,False
1360,1360.0,3.0,1036,140,795,1918.0,3112,25419,174.0,0.0,16,4,8,1360,1918,1990,12.367340793126296,False,False,True,False,False,False,False,True,False,True,False,True,False
929,929.0,5.0,0,755,0,1980.0,2229,5520,92.0,0.0,198,6,6,755,1912,1950,11.55214617812351,False,False,True,False,False,False,False,True,False,True,False,False,True
1713,0.0,3.0,1088,625,856,2004.0,1713,9591,76.0,262.0,26,5,8,1713,2004,2005,12.524162674153336,False,False,False,False,True,False,False,False,False,False,False,False,False
1121,0.0,2.0,0,1121,440,2003.0,1121,8546,80.0,0.0,64,5,4,1121,2003,2004,11.84939770159144,False,False,True,False,False,False,False,True,True,False,False,False,True
1279,0.0,3.0,641,276,473,1980.0,1279,10125,75.0,0.0,83,6,6,1196,1977,1977,12.052338545588132,False,False,True,False,False,False,False,False,False,True,False,False,True
865,445.0,2.0,617,0,398,1924.0,1310,7000,50.0,0.0,0,6,6,617,1924,1950,11.626254150277232,False,False,True,False,False,True,False,False,False,True,False,False,True
848,0.0,1.0,662,186,420,2004.0,848,4438,69.0,205.0,0,5,6,848,2004,2004,11.911701584927595,False,False,False,False,True,False,False,False,True,False,False,True,False
720,564.0,2.0,312,408,240,1948.0,1284,3500,50.0,0.0,35,7,5,720,1947,1950,11.608235644774552,False,False,True,False,False,True,False,False,False,True,False,False,True
1442,0.0,3.0,0,1424,500,1990.0,1442,11851,99.0,0.0,34,5,7,1424,1990,1990,12.103486056755072,False,False,True,False,False,False,False,True,False,True,False,False,True
1696,0.0,3.0,0,1140,349,1962.0,1696,13673,40.0,0.0,30,5,5,1140,1962,1962,11.87687389287546,False,False,True,False,False,False,False,True,False,True,False,False,True
1100,0.0,3.0,419,375,312,1960.0,1100,12493,69.0,0.0,0,5,4,1100,1960,1960,11.856515169360303,False,False,True,False,False,False,False,False,True,False,False,False,True
1180,0.0,3.0,1065,92,454,1988.0,2062,14364,69.0,128.0,55,5,7,1157,1988,1989,12.531772785169476,True,False,False,False,True,False,False,False,False,True,False,False,True
1092,0.0,3.0,787,305,504,1964.0,1092,8250,75.0,260.0,0,7,6,1092,1964,1964,11.884489021402713,False,False,True,False,False,False,True,False,True,False,False,False,True
864,0.0,2.0,468,396,0,1980.0,864,5604,67.0,0.0,0,6,5,864,1925,1950,11.49272275765271,False,False,True,False,False,False,True,False,False,True,False,False,True
1212,0.0,3.0,36,1176,460,2009.0,1212,10420,83.0,0.0,22,5,6,1212,2009,2009,12.133501952695338,False,True,False,False,True,False,False,False,True,False,False,True,False
932,920.0,3.0,822,78,644,2009.0,1852,8640,72.0,0.0,108,5,7,900,2009,2009,12.439871229831716,False,False,True,False,True,False,False,False,True,False,False,True,False
990,0.0,3.0,716,274,576,1996.0,990,13568,43.0,0.0,0,5,5,990,1995,1995,11.957611286231677,False,False,True,False,False,False,False,False,False,True,False,False,True
689,703.0,3.0,378,311,299,1977.0,1392,10900,69.0,153.0,36,7,6,689,1977,1977,11.993807212363148,False,False,True,False,True,False,False,False,False,False,False,False,True
1236,0.0,2.0,360,710,447,1957.0,1236,10011,72.0,64.0,0,6,5,1070,1957,1996,11.80894766169701,False,False,True,True,False,False,False,False,False,True,False,True,False
1436,0.0,3.0,946,490,484,2004.0,1436,8450,65.0,266.0,98,5,7,1436,2004,2004,12.254862809699606,False,True,False,False,True,False,False,False,False,True,False,True,False
810,518.0,3.0,0,686,210,1940.0,1328,9906,57.0,0.0,172,4,4,686,1925,1950,11.580584113444043,False,False,True,False,False,False,False,True,False,True,False,False,True
1137,817.0,3.0,341,457,431,1939.0,1954,15660,69.0,312.0,119,9,7,798,1939,2006,12.649154617209645,False,False,True,True,False,False,False,False,False,True,False,True,False
1248,0.0,2.0,16,1232,438,2005.0,1248,3010,43.0,16.0,0,5,7,1248,2005,2006,12.0271851854705,False,False,False,False,True,False,False,False,False,False,False,True,False
1498,0.0,2.0,0,1498,675,2006.0,1498,8990,73.0,0.0,33,5,7,1498,2006,2006,12.230277334226992,False,True,False,False,False,False,False,True,False,True,False,True,False
1010,1257.0,4.0,0,1010,390,2002.0,2267,8068,69.0,0.0,46,5,6,1010,2002,2002,12.206072645530174,False,False,True,False,False,False,False,True,True,False,False,True,False
811,741.0,3.0,550,163,434,1975.0,1552,11475,85.0,0.0,208,6,6,713,1975,1975,12.100156419938624,False,False,True,False,False,False,False,False,True,False,False,False,True
864,0.0,2.0,524,160,576,1989.0,864,10500,70.0,0.0,0,6,4,864,1971,1971,11.48246625748552,False,False,True,False,False,False,False,False,False,True,False,False,True
2392,0.0,3.0,56,2336,968,2003.0,2392,13472,103.0,922.0,105,5,10,2392,2003,2003,12.864240107194092,True,False,False,False,True,False,False,False,False,False,False,False,False
630,672.0,3.0,0,630,280,1991.0,1302,1680,21.0,142.0,0,5,5,630,1971,1971,11.626254150277232,False,False,True,False,False,False,False,True,False,True,False,False,True
1214,1306.0,4.0,565,638,721,1995.0,2520,9950,82.0,290.0,114,5,7,1203,1995,1995,12.577636201962656,False,False,True,False,True,False,False,False,False,True,False,True,False
483,504.0,3.0,321,162,280,1987.0,987,1869,21.0,127.0,0,6,6,483,1970,1970,11.571194373094205,False,False,True,False,False,False,True,False,False,True,False,False,True
912,0.0,3.0,842,70,336,1974.0,912,8521,70.0,0.0,0,5,5,912,1967,1967,11.736069016284436,False,False,True,False,False,False,False,False,False,True,False,False,True
1555,0.0,2.0,16,1357,430,2005.0,1555,3182,43.0,16.0,20,5,7,1373,2005,2006,12.167851432709975,False,False,False,False,True,False,False,False,False,False,False,True,False
1194,0.0,3.0,0,1194,312,1959.0,1194,8760,73.0,220.0,0,6,6,1194,1959,1959,11.904967552746252,False,False,True,False,False,False,False,True,True,False,False,False,True
1490,1304.0,4.0,689,773,810,1995.0,2794,15138,174.0,506.0,146,5,8,1462,1995,1996,12.90669184092882,False,False,True,False,False,False,False,True,False,False,False,False,False
483,504.0,2.0,0,483,288,1972.0,987,1680,21.0,297.0,0,5,6,483,1972,1972,11.456355113481834,False,False,True,False,False,False,False,True,False,True,False,False,True
894,0.0,3.0,182,0,308,1976.0,894,10650,75.0,0.0,0,6,5,894,1976,1976,11.761346823468706,False,False,False,False,False,True,False,False,False,True,False,False,True
860,1100.0,4.0,625,235,440,2002.0,1960,7851,69.0,0.0,48,5,6,860,2002,2002,12.28534582642468,False,False,True,False,True,False,False,False,False,False,False,True,False
483,0.0,2.0,358,125,264,1971.0,987,1680,21.0,604.0,0,3,6,483,1971,1971,11.401993904262946,False,False,True,False,False,False,False,False,False,True,False,False,True
1414,0.0,3.0,24,1390,494,2004.0,1414,8773,65.0,98.0,105,5,7,1414,2004,2004,12.130810161029627,False,False,False,False,True,False,False,False,True,False,False,True,False
1014,730.0,3.0,402,594,457,1993.0,1744,9453,69.0,0.0,70,7,7,996,1993,2003,12.178187442040638,False,False,True,True,False,False,False,False,True,False,False,True,False
1694,0.0,3.0,0,1694,818,2007.0,1694,12030,93.0,254.0,228,5,8,1694,2007,2007,12.669806661762314,False,False,True,False,False,False,False,True,False,False,False,True,False
798,0.0,3.0,94,641,220,1949.0,1487,8741,52.0,0.0,140,4,6,735,1945,1950,11.635143097694478,False,False,True,False,False,True,False,False,False,True,False,False,True
1566,0.0,3.0,1078,488,750,2008.0,1566,9000,75.0,36.0,168,5,8,1566,2008,2008,12.478006361013817,False,False,False,False,True,False,False,False,True,False,False,True,False
866,0.0,2.0,329,357,0,1980.0,866,3880,40.0,0.0,42,9,5,686,1945,1997,11.612770799939945,False,False,True,False,False,False,False,False,False,True,False,True,False
889,551.0,3.0,0,540,352,1940.0,1440,5000,63.0,0.0,0,4,5,540,1900,1950,11.27720313144916,False,False,True,False,False,False,False,True,False,True,False,False,True
626,591.0,3.0,0,626,288,1980.0,1217,10762,75.0,0.0,28,6,6,626,1980,1980,11.695247021764184,False,False,True,False,False,False,False,True,True,False,False,False,True
1222,888.0,3.0,695,253,463,1994.0,2110,8880,69.0,0.0,130,5,7,948,1994,2002,12.230765258120543,False,False,True,False,True,False,False,False,True,False,False,True,False
1872,0.0,3.0,929,916,604,1988.0,1872,10400,80.0,102.0,39,5,7,1845,1988,1988,12.394624752074764,False,False,False,False,True,False,False,False,False,True,False,False,True
908,1020.0,4.0,0,1020,440,1910.0,1928,9142,69.0,0.0,60,8,6,1020,1910,1950,11.827736204810265,False,False,True,False,False,False,False,True,False,True,True,False,False
1375,0.0,2.0,0,1367,451,1954.0,1375,11310,75.0,0.0,30,5,6,1367,1954,1954,11.84939770159144,False,False,True,False,False,False,False,True,False,True,False,False,True
840,828.0,3.0,0,840,500,2003.0,1668,11317,72.0,101.0,68,5,7,840,2003,2003,12.100712129872347,False,False,True,False,False,False,False,True,True,False,False,True,False
1444,700.0,4.0,697,747,389,1958.0,2144,159000,69.0,472.0,98,7,6,1444,1958,2006,12.531772785169476,True,False,False,False,False,False,True,False,False,False,False,True,False
1306,0.0,3.0,0,728,0,1980.0,1306,5350,55.0,0.0,0,2,3,728,1940,1966,11.245046019814628,False,False,True,False,False,False,False,True,False,True,True,False,False
1625,0.0,2.0,1573,0,538,2006.0,1625,4750,44.0,481.0,0,5,8,1573,2006,2007,12.367340793126296,True,False,False,False,False,False,False,True,False,True,False,True,False
798,842.0,3.0,0,798,520,2004.0,1640,8366,65.0,0.0,45,5,6,798,2004,2004,12.061046873479915,False,False,True,False,False,False,False,True,True,False,False,True,False
1302,0.0,3.0,270,452,309,1964.0,1302,9350,85.0,108.0,0,7,6,1302,1964,1991,11.970350312009105,True,False,False,False,False,True,False,False,True,False,False,True,False
1314,0.0,3.0,922,392,294,1957.0,1314,8400,70.0,0.0,0,6,5,1314,1957,1957,11.884489021402713,False,False,True,False,False,False,True,False,True,False,False,False,True
1005,1286.0,4.0,0,975,429,1999.0,2291,8738,66.0,302.0,0,5,7,975,1999,1999,12.345834587905332,False,False,True,False,False,False,False,True,False,False,False,True,False
864,864.0,3.0,503,361,673,2003.0,1728,8791,64.0,0.0,56,5,6,864,2003,2003,12.24288661865289,False,False,True,False,False,False,True,False,True,False,False,True,False
1604,0.0,3.0,1334,270,660,2006.0,1604,8814,68.0,180.0,110,5,7,1604,2006,2006,12.301382825334498,False,False,True,False,True,False,False,False,True,False,False,True,False
963,829.0,3.0,361,602,564,2001.0,1792,12435,80.0,172.0,96,5,7,963,2001,2001,12.352335152508426,False,False,True,False,True,False,False,False,True,False,False,True,False
882,0.0,2.0,0,0,308,1956.0,882,12702,70.0,0.0,45,5,5,0,1956,1956,11.48246625748552,False,False,True,False,False,False,False,True,False,True,False,False,True
1382,0.0,3.0,672,0,884,1991.0,1382,19296,120.0,399.0,0,5,6,1362,1962,1962,12.078239274020287,True,False,False,False,False,False,True,False,False,True,False,False,True
1482,1092.0,3.0,0,1482,868,2007.0,2574,9588,69.0,270.0,148,5,8,1482,2007,2007,12.528156144699286,False,False,True,False,False,False,False,True,False,False,False,False,False
1212,0.0,3.0,506,0,492,1978.0,1212,8471,88.0,46.0,12,7,6,506,1977,1995,11.925035115797062,False,False,False,False,False,False,False,False,False,True,False,False,True
926,0.0,3.0,234,0,484,1974.0,1316,5500,50.0,0.0,0,7,5,926,1929,2001,11.77528972943772,False,False,True,False,False,True,False,False,False,True,False,False,True
764,0.0,2.0,0,680,504,1965.0,764,5232,30.0,0.0,0,5,5,680,1925,2004,11.198214720130528,False,False,True,False,False,False,False,True,False,True,False,False,True
1422,0.0,3.0,588,606,576,1981.0,1422,12090,78.0,210.0,0,6,6,1422,1981,1981,12.075394321888057,False,False,True,False,False,False,False,True,False,False,False,True,False
802,709.0,3.0,714,88,413,1997.0,1511,11207,70.0,0.0,75,5,6,802,1997,1997,12.128111104060462,False,False,False,False,True,False,False,False,False,False,False,False,True
1052,720.0,4.0,378,342,240,1939.0,2192,8400,60.0,0.0,24,8,5,720,1939,1997,12.097930486910473,False,False,True,False,False,False,False,True,False,True,False,True,False
